leading_item_id,following_item_id,value
XIIEJNEE,EVBVXETX,4952785
XIIEJNEE,FTSVTTSR,213677
XIIEJNEE,FWUCPMMW,30701
XIIEJNEE,HCDTGMST,76078
XIIEJNEE,KAGJCHMR,30701
XIIEJNEE,MBSBZBXA,4689088
XIIEJNEE,QJQJSWFU,144373
XIIEJNEE,SUOYXCHP,32166
XIIEJNEE,WHPUAOID,52222
XIIEJNEE,YSYHGLQK,30701
XIIEJNEE,ZKENOUDA,335037
XIPPENFQ,AANGBULD,379029
XIPPENFQ,AHMDUILJ,126616
XIPPENFQ,BEZYMBBT,3788059
XIPPENFQ,BTMOEMEP,12097667
XIPPENFQ,MBSBZBXA,4689088
XIPPENFQ,NZKBIBNU,313976
XIPPENFQ,QJQJSWFU,144373
XIPPENFQ,RAWUKQMJ,3775280
XIPPENFQ,SAAYMURU,39217
XIPPENFQ,VMAQSTJE,78481
XIPPENFQ,XIFHSOWQ,85931
XIPPENFQ,ZCELVYQU,166618
XIPPENFQ,ZKENOUDA,335037
XMKRPGLB,AHMDUILJ,126616
XMKRPGLB,BLANHGYY,67098
XMKRPGLB,BSRMSVTC,321486
XMKRPGLB,LTOYKIML,333943
XMKRPGLB,MIRCVAMV,66424
XMKRPGLB,OJIFIHMZ,2537191
XMKRPGLB,OXKURKXR,118749
XMKRPGLB,QKXNTIIB,2671823
XMKRPGLB,QVLMOEYE,1209403
XMKRPGLB,TANNMIMB,32166
XMKRPGLB,WBLJNPZQ,159579
XMKRPGLB,XIIEJNEE,82699
XMKRPGLB,XIPPENFQ,130776
XMKRPGLB,ZCELVYQU,166618
XMKRPGLB,ZGJXVMNI,3179150
XUOIQPFL,APQGTRMF,40984
XUOIQPFL,FITUEHWN,77452
XUOIQPFL,FQCLOEXA,2244871
XUOIQPFL,GIKPEWTY,32166
XUOIQPFL,QSDCUCLB,32166
XUOIQPFL,SAHWCZNH,2372362
XUOIQPFL,TGOELCAG,217923
YSYHGLQK,AANGBULD,379029
YSYHGLQK,BUZIIBYG,16243286
YSYHGLQK,JBVHSUWY,350426
YSYHGLQK,JERHKLYW,34312
YSYHGLQK,RAWUKQMJ,3775280
YSYHGLQK,SDWAYPIK,5927850
YSYHGLQK,UQYUIVVR,5434168
YSYHGLQK,VBYCLTYZ,334154
YSYHGLQK,XIFHSOWQ,85931
ZCELVYQU,APQGTRMF,40984
ZCELVYQU,BEZYMBBT,3788059
ZCELVYQU,FITUEHWN,77452
ZCELVYQU,FQCLOEXA,2244871
ZCELVYQU,GIKPEWTY,32166
ZCELVYQU,LRVGFDFM,17720658
ZCELVYQU,LUENUFGA,3750156
ZCELVYQU,QRKRBYJL,2535816
ZCELVYQU,QSDCUCLB,32166
ZCELVYQU,QVLMOEYE,1209403
ZCELVYQU,TGOELCAG,217923
ZCELVYQU,UGEQLMXM,198231
ZCELVYQU,UQYUIVVR,5434168
ZCELVYQU,UXSPKBJR,480410
ZCELVYQU,VWMBASNE,91956
ZGJXVMNI,AHMDUILJ,126616
ZGJXVMNI,BTMOEMEP,11876834
ZGJXVMNI,GIKPEWTY,32166
ZGJXVMNI,GKQIJYDH,9708094
ZGJXVMNI,HXYSSRXE,5212157
ZGJXVMNI,LTOYKIML,333943
ZGJXVMNI,MBSBZBXA,4689088
ZGJXVMNI,OJIFIHMZ,2537191
ZGJXVMNI,OXKURKXR,118749
ZGJXVMNI,QVLMOEYE,1209403
ZGJXVMNI,SAHWCZNH,2372362
ZGJXVMNI,SUOYXCHP,32166
ZGJXVMNI,UGEQLMXM,198231
ZGJXVMNI,WHPUAOID,52222
ZGJXVMNI,WQMVCOEM,67098
ZKENOUDA,FRHNWLNI,1145744
ZKENOUDA,FTSVTTSR,213677
ZKENOUDA,LRVGFDFM,17720658
ZKENOUDA,MBSBZBXA,4689088
ZKENOUDA,PLMZALFA,32166
ZKENOUDA,SAAYMURU,39217
ZKENOUDA,SUOYXCHP,32166
ZKENOUDA,TANNMIMB,32166
ZKENOUDA,UQYUIVVR,5941788
ZKENOUDA,XIFHSOWQ,85931
ZXERAXWP,BJALXPFS,144373
ZXERAXWP,BLANHGYY,67098
ZXERAXWP,DBWLZWNK,184633
ZXERAXWP,DEWLVASR,336176
ZXERAXWP,DJBLNPNC,30701
ZXERAXWP,EVBVXETX,4952785
ZXERAXWP,FDXPMYGF,32166
ZXERAXWP,FQCLOEXA,2244871
ZXERAXWP,FTSVTTSR,213677
ZXERAXWP,GMBFCMIU,32166
ZXERAXWP,LRVGFDFM,17720658
ZXERAXWP,MIRCVAMV,66424
ZXERAXWP,SNHYOVBM,391241
ZXERAXWP,SUOYXCHP,32166
ZXERAXWP,TANNMIMB,32166
ZXERAXWP,UXSPKBJR,480410
ZXERAXWP,WPQXWHYO,11819677
ZXERAXWP,ZKENOUDA,335037
